ID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
841,7,7,3,3,7,8,3,9,8,8,0,0,0,0,7,8,7,7,0,0,0,9,0,0,0,0,0,7,8,7,0,5,5,5,7,8,8,0,7,9,8,0,0,9,0,0,7,0,8,9,9,0,0,7,9,9,0,0,8,9,9,0,7,7,0,0,0,0,9,5,7,0,9,9,0,9,9,0,0,0,9,9,0,0,9,0,9,9,9,0,7,0,0,7,9,0,8,0
842,7,9,9,7,5,5,7,9,9,9,9,7,0,0,5,5,5,7,7,0,0,9,9,0,0,9,0,7,5,0,0,7,7,7,7,7,0,0,7,9,9,0,0,7,0,0,9,0,9,7,7,7,0,9,9,9,9,0,7,8,8,0,7,9,9,9,0,9,7,0,7,5,7,7,5,9,9,9,7,9,9,9,7,0,9,5,9,9,9,9,0,7,5,5,9,5,9,9
843,7,8,6,5,5,0,7,9,7,8,9,5,4,0,8,8,0,8,0,0,0,6,0,0,0,8,0,4,0,0,0,4,0,0,8,0,9,0,0,8,9,0,0,4,4,0,6,0,7,0,7,0,6,7,7,8,0,0,6,7,7,0,9,9,3,6,0,6,6,0,8,4,8,6,9,9,9,8,7,0,9,8,7,0,4,0,8,8,6,0,0,0,0,0,9,0,9,0
844,6,7,8,8,7,6,7,9,3,7,5,9,0,0,6,6,5,5,8,0,0,8,7,0,8,0,0,0,7,7,0,0,5,5,6,7,0,0,0,9,8,0,0,6,6,6,6,0,8,0,9,0,0,7,7,8,7,7,6,8,7,0,7,9,8,7,6,7,8,0,8,5,5,5,5,9,9,8,7,8,9,9,7,0,9,8,7,8,8,1,6,0,9,0,8,0,0,0
845,8,8,5,5,5,5,5,8,7,6,6,5,5,5,8,7,6,8,4,5,5,9,5,5,5,5,5,8,5,5,5,8,6,6,8,7,5,5,4,8,6,5,5,7,5,5,4,5,6,5,5,5,5,7,7,7,6,5,7,8,7,5,8,8,4,5,5,8,6,5,8,5,6,6,6,8,8,4,5,6,6,8,6,5,6,5,8,8,4,6,5,6,6,5,8,5,6,5
846,7,7,0,0,0,0,0,7,0,7,6,6,0,0,8,8,0,7,0,0,0,7,7,0,0,7,0,7,6,0,0,4,6,6,7,6,0,0,0,6,0,0,0,7,7,0,0,0,7,0,0,0,6,5,7,6,0,0,6,6,6,0,8,8,6,9,0,9,6,0,7,0,8,8,0,7,8,8,7,7,0,7,6,0,6,0,7,7,0,0,0,0,0,0,7,0,7,0
847,7,6,5,0,6,0,0,8,9,9,8,8,0,0,9,9,9,6,7,0,0,7,7,0,0,9,0,7,8,9,0,5,6,6,8,8,8,0,9,7,8,0,7,6,0,0,0,0,7,9,8,0,8,9,9,9,7,7,9,8,8,0,9,8,8,0,0,0,8,9,9,9,8,7,7,9,9,9,8,9,9,9,8,0,7,0,9,7,8,8,0,0,7,7,9,8,9,0
848,8,8,7,0,6,8,0,7,8,0,0,0,7,0,6,5,5,8,9,0,0,7,6,0,0,0,0,8,8,0,0,7,7,7,6,0,0,0,0,6,6,0,0,6,0,0,7,0,0,0,0,0,0,6,7,7,0,0,6,7,8,0,6,9,7,0,0,0,6,0,6,0,5,0,0,7,7,7,0,7,6,6,6,0,0,0,9,9,7,0,0,0,8,0,9,8,7,0
849,9,7,6,7,0,0,7,9,5,6,5,7,0,0,9,9,8,9,0,0,0,9,9,0,8,0,9,6,0,0,0,5,4,7,0,7,7,0,0,8,5,0,0,7,0,0,7,0,7,0,7,0,0,8,9,7,0,0,9,9,9,0,7,8,0,7,0,0,0,0,9,0,0,0,6,9,9,0,0,7,9,9,9,0,9,0,9,9,9,0,7,0,6,0,5,0,6,0
850,9,9,9,9,9,5,9,9,9,9,9,0,0,0,9,9,9,7,7,0,7,9,9,0,0,7,0,9,7,9,0,9,9,7,9,7,9,0,8,9,5,7,9,5,7,5,0,0,7,0,0,9,9,7,5,7,7,9,7,5,5,0,9,9,5,5,7,7,0,0,9,7,7,7,9,9,9,9,9,9,9,9,5,0,0,9,9,9,5,5,5,7,5,7,9,9,9,0
851,9,9,9,9,0,0,9,9,9,9,9,9,0,0,7,7,0,9,7,0,8,9,9,0,0,9,0,9,9,9,0,9,9,9,9,0,0,0,8,9,9,0,0,9,0,0,9,0,9,0,9,0,0,9,9,9,7,0,9,9,9,8,9,9,9,9,0,9,0,0,9,7,9,8,5,9,7,5,0,6,9,9,9,0,9,0,9,9,9,9,0,0,9,9,9,0,8,0
852,5,6,7,0,7,0,7,4,7,8,4,0,0,0,5,6,0,3,0,0,0,7,0,0,0,7,0,6,8,6,0,7,7,7,8,0,0,0,9,9,9,0,0,8,0,7,7,0,8,8,8,8,0,7,8,7,6,0,8,9,7,0,6,7,9,0,0,0,0,0,7,0,5,5,0,7,7,0,0,7,9,8,7,0,7,0,9,8,0,0,0,0,0,0,9,0,9,0
853,7,7,7,7,0,0,7,8,7,7,0,0,0,0,6,0,0,8,0,0,0,8,0,0,0,0,0,6,9,0,0,5,0,0,7,7,0,0,0,7,0,0,0,8,0,0,7,0,8,0,7,0,0,7,7,7,7,0,8,7,7,0,7,7,0,0,0,7,0,0,7,0,0,0,0,7,7,0,7,0,8,7,7,0,7,0,7,7,7,0,0,0,0,0,7,7,7,0
854,9,7,7,7,8,5,7,9,7,8,8,8,0,0,9,9,5,9,5,0,0,9,5,0,7,7,0,7,5,5,0,5,7,7,9,8,8,7,8,7,6,0,9,9,7,5,0,0,7,5,5,0,9,5,5,5,5,0,7,7,7,0,7,9,9,9,4,6,6,6,8,6,9,9,5,8,8,8,7,7,7,7,4,0,8,9,9,9,8,3,0,7,5,5,5,7,5,0
855,9,9,9,9,9,7,9,9,7,9,7,7,7,0,7,7,7,7,7,0,0,9,7,0,0,9,0,7,7,0,0,5,7,7,9,7,0,0,7,9,7,0,0,7,7,0,7,0,9,9,9,9,0,9,9,9,9,0,9,9,9,0,9,9,7,7,0,7,9,7,9,7,9,7,0,9,7,7,0,0,9,9,0,0,9,0,9,9,7,7,0,7,0,0,9,0,9,0
856,7,9,7,6,4,9,9,9,8,9,6,9,0,0,9,9,0,9,5,0,5,9,9,5,9,8,5,9,9,7,5,9,9,9,9,9,0,7,9,9,9,7,9,8,7,7,5,5,7,6,7,7,9,9,9,9,8,7,8,9,9,0,9,9,9,7,5,5,9,1,9,6,7,6,2,9,9,9,5,9,7,9,7,6,9,0,9,9,9,3,9,6,3,6,9,5,8,8
857,7,9,6,0,7,0,9,9,7,5,6,9,0,0,9,9,0,7,7,0,0,9,8,0,0,9,0,5,5,6,0,4,5,5,7,7,0,0,8,9,7,0,0,8,0,0,8,0,7,0,0,0,9,7,9,8,0,0,9,9,9,0,7,1,1,1,0,1,0,0,5,5,5,5,0,9,9,6,7,9,7,9,9,0,9,0,9,8,7,0,0,0,0,0,9,7,7,0
858,7,8,0,0,7,0,0,9,8,7,0,6,0,0,9,7,0,6,5,0,0,5,9,0,0,4,0,5,0,0,0,5,0,0,9,8,8,0,0,8,6,7,0,8,0,0,9,0,9,9,7,6,0,7,7,8,0,9,7,7,6,0,9,9,4,0,0,0,0,0,7,7,5,5,7,8,7,8,8,8,8,8,7,0,8,0,9,8,0,6,0,7,0,0,9,0,5,0
859,7,7,5,5,6,0,5,7,6,7,7,7,0,0,8,8,0,5,5,0,0,8,0,0,0,7,0,6,6,0,0,8,8,8,8,8,0,0,0,8,8,0,0,6,0,0,6,0,7,0,0,0,0,6,6,7,6,0,7,4,5,0,7,7,7,0,0,0,0,9,8,7,8,7,8,8,9,7,0,8,8,9,9,0,9,0,7,7,7,0,0,7,7,0,6,0,6,0
860,8,9,8,6,6,5,7,8,8,9,4,3,0,0,7,4,4,7,2,0,0,8,8,4,8,9,0,7,9,5,3,4,2,3,4,3,6,0,6,6,8,0,0,3,0,1,3,0,6,7,7,8,7,7,8,9,4,0,3,7,7,0,5,9,4,5,0,0,4,3,8,6,7,8,5,6,9,8,6,9,7,6,6,0,7,7,8,8,7,7,9,7,6,6,9,5,5,0
861,8,7,7,3,5,0,8,9,7,6,5,0,0,0,5,6,7,7,6,8,0,8,8,0,8,8,0,8,7,0,0,7,6,6,7,7,0,8,8,8,7,0,0,8,0,8,0,0,8,0,8,0,8,6,7,9,0,0,8,9,9,0,9,7,8,8,8,8,0,0,9,0,9,5,8,9,5,7,8,8,8,7,7,0,7,0,9,9,9,8,0,0,7,0,7,9,7,0
862,9,9,7,7,7,0,7,9,9,8,7,7,0,0,7,7,7,8,7,0,0,9,0,0,0,0,0,5,5,5,6,6,5,5,3,3,0,0,0,7,6,0,0,7,0,0,9,5,7,5,5,7,0,7,7,9,0,0,7,3,4,0,4,7,4,4,0,5,5,0,7,0,5,4,0,2,2,2,2,2,8,8,4,0,7,0,8,7,7,7,0,0,5,6,7,5,0,5
863,8,8,5,0,5,0,0,9,0,7,0,0,0,0,9,8,0,7,0,0,0,8,5,0,0,8,0,5,0,0,0,5,5,0,9,7,0,0,0,5,0,0,0,5,0,0,0,0,5,0,0,0,5,2,1,2,1,1,2,5,5,0,7,7,6,0,0,7,0,9,7,0,5,0,5,5,6,5,0,7,5,5,5,0,5,0,9,9,7,0,0,8,8,0,9,0,9,0
864,8,8,5,5,5,5,7,9,9,7,5,0,0,0,9,9,0,9,0,0,0,9,6,0,7,0,0,8,0,0,0,6,0,0,9,7,0,0,7,9,9,0,0,9,0,0,7,0,9,0,0,0,7,8,9,9,7,6,9,9,9,0,9,9,7,0,0,0,0,7,9,0,9,0,9,9,9,9,7,7,7,9,0,0,0,0,9,9,9,0,0,0,9,0,9,9,9,0
865,6,7,4,8,7,8,8,9,4,6,4,0,0,0,5,7,0,7,5,0,0,7,5,0,7,6,0,9,8,0,0,5,0,0,7,5,0,0,0,6,4,0,0,9,0,0,0,0,6,0,0,0,0,9,9,6,0,0,6,7,5,0,8,9,9,5,0,0,5,4,9,0,6,1,6,7,7,5,0,0,4,9,0,0,7,0,6,6,0,5,0,5,5,5,6,0,7,0
866,5,5,5,5,7,6,6,5,3,5,3,4,5,7,5,6,4,8,5,4,1,4,7,4,7,5,8,6,3,4,7,5,6,7,5,4,3,3,2,4,6,6,6,5,4,4,3,2,3,3,2,5,4,6,6,4,3,3,7,4,5,3,6,5,3,3,4,2,4,4,1,5,5,5,3,8,5,6,3,4,4,6,5,6,6,7,5,3,2,5,2,2,1,1,1,2,3,1
867,8,8,0,0,0,0,0,9,7,7,8,7,0,0,9,8,8,7,0,0,0,7,7,0,0,6,0,7,9,0,0,6,0,0,7,0,8,0,0,6,7,0,0,9,8,0,8,0,9,0,7,7,0,7,7,7,0,7,9,7,7,0,8,9,4,8,0,9,0,0,7,7,7,8,9,9,9,0,8,8,9,9,7,0,7,8,9,9,6,0,0,0,5,5,9,5,7,0
868,7,9,6,5,5,0,8,9,9,1,9,0,0,0,9,9,8,6,3,0,0,9,7,0,7,0,0,7,5,5,5,7,7,6,5,5,5,5,5,8,6,4,7,7,7,0,8,8,9,6,6,5,0,9,9,9,6,0,7,9,9,5,6,9,8,3,5,5,9,0,4,5,4,1,0,7,6,4,0,9,9,9,6,6,9,0,7,9,9,9,7,0,6,9,6,5,5,0
869,9,7,7,6,8,0,7,9,9,8,7,8,0,0,7,9,0,7,0,0,0,9,9,0,9,9,0,7,8,0,0,5,6,6,7,4,5,0,8,9,9,0,0,7,8,9,7,0,6,0,0,0,0,7,7,7,9,0,6,5,6,0,7,8,9,0,0,9,0,0,8,8,9,7,5,8,6,5,0,5,9,4,5,0,6,0,9,9,9,7,0,8,9,0,9,0,9,0
870,9,9,9,9,9,0,7,9,6,6,6,6,9,0,9,9,9,9,4,0,0,9,2,0,0,9,0,9,9,8,7,5,6,5,7,0,0,0,0,8,7,0,6,9,0,0,7,7,9,8,8,9,0,5,9,9,0,0,9,3,4,0,7,9,0,0,0,0,0,0,7,7,8,8,8,7,7,6,5,8,8,9,9,0,6,0,9,9,6,8,0,0,5,6,9,0,7,0
871,7,6,5,5,5,5,6,8,8,7,4,7,5,5,8,8,6,7,7,5,6,5,6,5,5,5,5,6,7,5,5,6,7,7,7,7,5,5,5,7,7,6,6,5,6,5,7,5,7,5,5,7,7,6,7,6,5,5,6,5,5,5,6,6,6,7,7,7,5,6,6,6,7,7,7,5,6,6,5,7,8,7,7,5,7,7,7,7,6,5,5,5,6,6,7,7,6,7
872,9,7,8,5,5,6,5,9,9,8,5,9,5,0,9,8,9,9,7,0,0,9,7,0,7,0,0,7,0,7,0,7,7,0,9,9,0,0,9,9,0,0,0,7,0,0,0,0,9,0,0,9,0,7,9,7,0,0,9,7,7,0,9,9,0,0,5,0,0,0,7,7,0,0,0,7,5,0,0,0,6,9,7,0,7,0,9,9,9,8,0,9,8,0,9,0,0,0
873,9,8,8,7,9,9,8,8,8,8,9,9,7,6,7,8,9,8,7,9,8,9,8,7,8,9,0,7,9,0,0,9,9,7,9,9,8,9,9,8,8,7,8,8,8,9,9,9,8,8,9,8,7,6,8,9,9,9,9,8,8,0,9,9,9,8,9,6,8,9,9,7,9,9,7,8,7,8,8,7,8,9,9,9,8,8,9,9,9,9,9,9,8,0,8,8,7,9
874,7,7,5,6,0,0,6,7,6,7,6,7,5,0,7,6,0,6,5,0,0,7,0,0,0,6,0,6,6,7,0,5,7,7,9,7,0,7,0,6,5,0,0,7,0,0,6,0,6,0,0,0,0,6,7,7,0,0,6,6,5,0,6,4,5,5,0,0,0,5,6,0,6,7,0,8,6,6,6,0,8,6,6,0,0,0,8,9,6,0,0,7,6,6,5,0,0,0
875,5,9,7,7,0,7,7,9,7,8,8,8,0,0,6,8,0,8,6,0,0,9,7,0,0,0,0,7,0,0,6,8,8,8,9,7,0,0,8,8,8,0,0,9,0,0,9,0,9,9,9,0,0,9,9,9,0,0,8,9,7,0,7,7,0,0,0,6,6,0,9,6,9,9,0,7,9,0,0,8,9,9,9,0,9,0,9,9,9,0,0,0,8,0,8,0,8,0
876,8,8,9,8,8,5,9,9,7,7,8,9,9,0,5,5,4,6,5,0,0,7,7,0,0,9,0,7,7,7,0,4,4,4,3,4,0,0,0,9,9,0,0,9,0,9,9,0,7,7,8,9,0,6,9,7,9,9,9,9,7,0,9,9,9,9,0,0,9,0,9,6,9,7,7,5,4,7,0,0,8,8,6,0,7,0,7,7,8,0,0,9,9,0,8,9,9,0
877,7,7,6,0,6,4,5,9,8,9,7,9,5,5,9,9,9,9,9,5,5,9,9,5,5,9,5,9,0,0,0,8,8,0,9,8,0,0,0,7,0,0,0,7,9,0,8,0,9,9,9,9,0,7,7,8,0,0,7,9,9,0,7,8,8,0,0,0,4,9,7,0,6,6,0,9,9,9,0,9,7,9,9,0,9,0,9,6,7,6,0,7,0,0,7,0,7,0
878,8,7,3,3,6,3,3,9,7,8,9,9,9,0,7,7,7,5,4,0,0,3,3,0,3,3,4,6,7,0,0,5,0,7,7,8,0,0,7,6,7,0,0,4,0,5,7,0,8,0,8,0,0,7,9,7,8,0,8,9,8,0,4,9,9,8,0,0,0,8,5,0,4,4,0,8,9,6,0,8,7,7,0,0,7,0,9,7,8,0,0,7,8,9,9,8,8,0
879,8,8,7,6,6,6,7,8,9,8,8,8,7,5,9,9,8,9,8,0,0,9,7,0,0,9,0,9,7,0,7,9,9,9,9,9,0,0,0,5,7,0,0,9,7,7,9,0,7,0,0,0,0,9,9,7,9,0,9,7,7,0,7,9,6,8,0,0,8,9,9,7,9,8,9,9,9,7,0,0,9,9,9,0,9,0,9,9,9,0,9,8,8,7,9,0,7,0
880,7,7,0,0,0,0,0,9,0,9,9,0,0,0,5,0,4,7,4,0,0,9,0,0,0,0,0,4,8,0,0,4,6,0,7,0,9,0,0,8,8,0,0,4,0,0,4,0,7,0,0,0,0,6,7,7,0,0,5,7,7,0,6,6,0,0,0,0,6,0,7,0,7,7,0,4,4,5,0,7,7,6,0,0,7,0,8,8,0,0,0,0,0,7,6,0,7,0
881,8,9,9,6,8,5,6,9,7,9,6,0,0,0,9,8,6,6,0,0,0,7,8,0,7,9,0,9,8,6,0,7,8,6,9,7,0,7,9,9,9,0,0,4,7,7,9,7,9,8,8,8,9,8,8,9,0,4,5,9,9,7,9,9,8,7,4,7,4,8,8,7,9,9,5,9,9,8,6,8,9,9,8,7,8,9,9,7,7,6,8,9,9,0,9,7,4,8
882,8,7,6,5,7,5,5,9,7,7,7,8,0,0,7,8,6,7,7,0,0,7,7,0,0,6,0,8,7,8,8,5,5,5,7,7,0,0,6,8,6,0,6,5,5,5,5,5,6,0,0,6,0,3,3,4,4,0,5,4,4,0,7,9,6,6,6,7,6,6,7,6,6,6,5,8,8,0,5,8,6,6,5,0,5,0,6,6,6,5,5,5,6,6,5,5,7,0
883,7,5,7,7,7,0,7,8,7,7,6,8,0,0,7,8,6,6,6,0,0,9,6,0,7,7,0,6,7,0,6,6,6,6,6,6,6,6,7,5,0,0,0,7,0,0,7,0,6,6,6,0,0,0,7,8,7,0,8,7,7,0,6,7,0,0,0,0,6,0,6,7,6,0,6,7,7,6,6,6,8,7,7,0,6,0,8,8,8,8,0,8,7,0,7,0,7,0
884,8,6,0,0,0,0,0,9,5,7,0,0,0,0,9,6,5,6,7,0,0,6,0,0,0,0,0,5,5,0,0,3,4,3,9,9,8,0,8,6,7,0,0,7,0,0,8,0,9,6,6,7,0,5,5,5,0,9,5,3,5,0,7,9,0,6,0,8,0,0,8,0,6,6,7,9,9,4,7,7,7,9,5,0,4,7,9,9,6,0,0,0,4,5,9,5,7,0
885,9,9,7,0,7,7,7,5,5,5,0,0,0,0,9,9,9,9,0,0,0,6,7,0,0,0,0,8,8,0,0,7,7,7,9,0,0,0,0,7,0,0,0,7,0,0,6,0,7,0,8,0,0,7,9,9,7,0,7,6,6,0,7,9,7,0,0,0,0,9,7,0,8,6,5,8,9,7,7,9,9,9,9,0,9,0,9,9,8,0,0,0,9,9,9,0,9,0
886,5,7,9,9,9,0,9,9,9,9,7,9,0,0,9,9,5,9,9,0,0,9,9,0,0,9,0,9,0,9,0,9,9,9,9,9,9,0,9,9,9,0,9,9,9,9,9,0,9,9,9,9,9,7,7,9,0,0,9,9,9,0,9,9,5,9,0,9,9,9,9,4,9,9,9,9,9,9,0,9,9,9,9,0,9,0,9,9,9,9,0,5,5,5,9,7,9,0
887,6,9,6,7,8,8,7,7,7,7,5,5,5,5,8,9,7,6,7,6,5,9,5,5,5,5,5,7,5,5,5,6,6,6,7,7,7,5,6,7,7,7,5,7,8,5,5,5,5,5,5,5,5,7,7,9,5,5,7,8,9,5,6,8,6,7,5,8,5,5,6,5,7,7,8,7,8,5,5,6,8,9,5,5,5,5,7,8,9,4,5,6,6,7,7,5,7,5
888,9,9,9,8,4,0,8,9,8,9,5,4,0,0,9,7,5,7,7,0,0,9,0,7,5,4,5,6,0,0,0,3,4,4,6,5,9,5,9,5,1,5,9,5,5,6,8,3,0,0,0,0,0,9,9,9,9,0,5,7,1,5,7,9,1,5,0,7,1,0,7,5,3,3,3,7,7,5,5,7,8,9,4,4,6,9,7,8,2,3,4,5,3,7,7,0,0,5
889,6,8,7,7,7,7,8,6,5,5,4,5,0,0,9,8,0,9,3,0,0,9,0,0,7,7,0,6,7,7,0,6,6,6,5,1,0,0,0,8,7,0,0,7,0,0,6,0,8,7,7,7,0,7,5,1,0,0,7,5,5,0,7,9,6,7,0,5,0,0,7,0,8,8,3,7,8,7,0,0,8,8,5,0,5,0,9,9,8,0,0,0,7,7,9,5,6,0
890,6,9,7,7,9,9,9,9,9,9,5,7,7,0,7,7,0,9,0,0,0,9,9,0,9,0,0,9,9,0,0,5,8,9,9,9,7,0,9,9,9,0,0,9,9,0,7,0,9,0,9,0,0,7,9,9,0,0,9,7,9,0,9,9,3,7,0,8,0,0,8,0,7,7,9,9,9,7,5,7,9,9,9,7,8,0,9,9,3,5,0,7,5,7,9,8,9,9
891,7,7,7,3,4,0,5,9,0,6,3,7,7,0,5,8,0,8,0,0,6,9,6,0,9,8,0,5,0,0,0,4,6,4,8,4,7,6,6,8,0,0,0,7,0,0,8,0,7,0,7,0,0,7,8,9,6,0,8,7,8,0,7,5,3,7,0,7,3,0,7,4,7,4,5,7,6,0,6,7,7,9,7,0,8,0,6,7,4,4,6,7,5,4,6,0,6,0
892,3,7,5,5,3,5,7,3,3,1,5,5,7,7,7,7,5,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,5,7,7,5,5,5,5,7,5,7,7,7,5,5,3,5,3,3,3,3,3,3,7,7,7,5,3,5,5,5,7,7,5,5,3,3,1,5,3,3,5,7,5,5,5,5,5,7,7,1,1,7,7,7,7,7,5,5,5,5,7,7
893,7,9,5,7,8,5,6,9,7,8,6,8,0,0,6,6,5,9,8,0,0,9,8,4,6,9,0,9,9,6,0,9,9,7,7,4,4,0,4,7,7,8,7,5,5,4,3,0,9,4,4,4,5,7,7,7,5,5,6,5,4,0,7,7,5,7,5,7,6,5,7,5,7,5,5,7,4,4,4,4,6,6,6,0,6,0,8,8,9,6,7,4,6,6,9,6,7,0
894,6,7,7,0,0,0,6,7,7,7,6,6,0,0,6,0,0,8,0,0,0,8,7,0,0,8,0,5,0,0,0,7,0,0,7,7,0,0,0,9,7,0,0,7,0,0,8,0,8,0,0,8,0,0,7,8,0,0,6,7,7,0,7,6,6,8,0,0,0,0,7,0,6,6,0,4,4,0,0,0,7,8,8,0,8,0,7,8,0,7,0,0,0,0,7,0,0,0
895,3,7,7,7,5,7,7,9,9,9,7,7,7,5,5,9,5,9,7,5,5,9,9,5,5,9,5,5,7,5,5,7,9,9,7,9,5,5,5,5,9,5,5,9,5,5,7,5,9,5,9,5,5,7,9,9,9,5,9,9,9,5,7,9,9,9,5,5,5,5,7,5,7,9,7,9,9,7,7,9,9,9,7,7,9,5,9,9,9,9,5,9,9,9,7,7,7,5
896,7,8,7,8,8,6,7,6,6,7,6,0,7,0,8,8,0,7,7,0,0,7,8,0,6,6,0,7,8,7,0,7,0,7,9,8,8,0,9,8,9,0,9,8,0,8,8,9,8,0,0,0,8,7,7,8,0,0,8,7,8,0,7,8,5,8,0,0,7,8,6,0,9,6,0,8,8,0,0,7,8,7,8,0,7,0,7,8,8,6,0,6,6,6,7,6,8,0
897,7,5,5,0,5,0,0,8,7,7,5,7,0,0,9,1,8,9,0,0,0,9,0,0,0,0,0,7,7,0,0,5,5,5,8,6,0,0,5,9,0,0,7,7,0,0,0,0,8,7,7,7,7,7,7,1,0,9,9,9,8,0,8,7,0,0,0,0,0,0,7,0,6,6,7,8,7,0,7,8,6,7,6,0,7,0,7,9,7,5,0,0,5,7,4,0,0,0
898,7,9,7,8,8,7,8,9,7,7,6,0,7,0,7,7,7,7,7,0,0,9,8,0,0,9,0,8,0,0,0,7,7,7,7,0,0,0,0,8,8,0,0,8,0,0,8,0,8,0,0,0,0,7,8,8,8,0,0,7,7,0,8,8,7,7,0,7,0,7,8,0,8,7,0,7,7,7,0,7,8,7,0,0,0,0,8,8,8,8,9,0,0,0,7,0,8,0
899,9,9,7,0,0,0,7,9,7,7,5,0,0,0,9,7,0,9,7,0,0,8,7,0,0,7,0,7,0,0,0,5,6,0,7,7,0,0,7,7,7,0,0,7,7,0,0,0,7,0,7,0,0,7,7,7,7,0,7,7,7,0,7,7,7,7,0,7,6,4,7,7,8,7,0,7,7,0,7,7,8,7,7,0,8,0,7,7,0,0,0,7,0,0,7,7,0,0
900,8,8,8,7,8,9,9,9,9,9,9,9,8,0,8,8,7,9,8,0,0,9,9,0,9,9,0,9,9,9,0,9,9,9,9,9,9,9,0,9,9,0,0,9,0,0,9,0,9,9,9,0,0,8,9,9,0,0,9,9,9,0,9,8,9,9,0,0,8,0,9,8,8,8,0,8,8,0,0,0,8,9,9,0,9,0,9,9,9,9,0,9,9,9,9,0,8,0
901,9,8,3,7,9,7,7,9,8,8,3,7,6,0,9,9,8,7,7,0,0,9,7,0,7,9,0,8,8,0,0,7,6,7,7,6,6,6,5,7,8,0,0,6,6,5,7,0,7,7,7,7,7,8,8,9,8,0,8,9,9,0,9,9,9,9,8,9,9,9,8,6,8,8,8,9,9,9,9,9,8,8,7,7,8,7,9,8,8,6,6,8,6,6,9,4,8,6
902,7,8,5,6,6,0,7,7,6,6,2,7,0,0,9,9,7,7,0,0,0,9,7,0,5,8,0,5,0,0,0,4,6,7,9,0,0,0,0,7,8,0,6,5,0,0,0,0,6,5,7,6,8,4,5,5,7,0,8,7,6,4,5,9,6,9,3,7,4,0,5,4,7,3,6,7,8,6,0,5,9,8,7,0,9,7,5,8,7,1,6,8,6,0,6,0,6,8
903,8,9,0,0,0,7,0,9,0,0,2,0,0,0,9,9,0,9,8,0,0,9,6,0,0,6,0,9,0,0,0,6,7,7,8,7,0,0,8,9,0,0,0,9,0,0,9,0,9,0,0,0,9,9,9,9,0,0,9,9,9,0,9,9,8,0,0,0,0,0,9,0,9,9,0,9,9,8,0,9,7,9,9,0,0,0,9,9,6,0,0,0,0,6,9,9,8,0
904,7,9,9,5,5,9,6,6,5,5,5,5,5,5,9,6,5,4,5,5,5,8,5,5,5,5,5,7,7,6,8,5,5,5,8,5,5,5,5,9,6,5,5,8,5,5,7,5,7,5,5,5,6,5,6,6,5,5,7,8,7,5,8,8,9,5,5,5,8,9,8,5,8,7,9,5,6,5,5,5,6,5,5,5,5,5,6,7,5,5,5,5,5,5,4,5,5,5
905,6,8,8,7,9,8,8,7,7,7,8,0,0,0,9,9,9,9,9,0,0,9,0,0,0,0,0,8,9,0,0,8,8,9,8,8,0,0,0,9,9,0,0,9,0,0,0,0,8,0,0,0,0,6,7,8,0,0,8,8,8,0,8,7,0,0,0,0,7,6,8,0,8,8,7,6,7,0,0,8,7,7,7,0,7,0,8,8,0,0,0,8,8,8,7,0,0,0
906,8,9,7,5,8,0,7,9,0,8,0,9,0,0,9,8,7,7,7,0,0,7,7,0,6,0,0,7,8,0,0,6,0,7,8,0,0,0,0,9,9,0,0,7,0,5,0,0,7,0,0,0,0,7,9,9,0,0,7,9,9,0,7,8,7,8,0,7,8,0,7,0,8,6,0,6,7,0,0,0,9,7,7,0,5,0,8,8,7,0,0,7,0,0,7,0,0,0
907,8,7,7,7,6,5,7,9,8,8,6,7,7,0,9,9,7,7,5,0,0,3,3,0,0,0,0,7,0,5,0,5,7,7,7,5,7,0,0,7,7,0,0,6,0,0,6,0,6,0,0,0,7,5,7,7,5,0,9,3,7,0,7,8,4,4,0,0,0,9,7,7,8,7,0,7,7,0,0,0,8,6,7,0,7,0,7,7,4,2,7,0,5,0,8,5,0,0
908,7,7,7,0,8,0,0,8,7,6,6,0,0,0,8,9,0,7,7,0,0,9,7,0,8,9,0,7,0,0,0,7,7,7,8,6,8,0,0,6,7,0,0,6,0,0,0,0,7,0,7,0,0,7,7,7,8,0,8,7,8,0,7,9,4,3,0,9,0,0,5,0,7,8,0,7,7,0,7,0,7,8,7,0,0,0,7,7,0,0,0,0,0,0,7,0,0,7
909,6,7,6,5,6,8,6,8,7,6,5,5,5,5,8,9,6,8,9,5,5,8,8,0,5,5,0,6,7,0,0,5,5,5,7,5,0,0,5,7,6,5,6,7,0,0,7,5,4,0,0,0,5,7,7,7,8,0,6,7,8,0,7,6,0,0,0,0,7,3,6,5,7,5,4,7,7,6,0,7,8,8,7,0,7,5,7,7,7,4,0,0,6,5,5,5,5,0
